,Id,Name,Determined Formula,Determined Charge,Previous Formula,Previous Charge,Inferrence Type,Reasoning,Used Databases,Previous Databases,Similarity
1021,M_trp__L_c,L-Tryptophan,C11H12N2O2,0,C11H12N2O2,0,Clean,"unconstrained Target & Adherence & bigg.metabolite:trp__L, seed.compound:cpd19007, seed.compound:cpd00065","bigg.metabolite:trp__L, seed.compound:cpd19007, seed.compound:cpd00065","bigg.metabolite:trp__L, seed.compound:cpd19007, seed.compound:cpd00065",Same
1022,M_trp__L_e,L-Tryptophan,C11H12N2O2,0,C11H12N2O2,0,Clean,"unconstrained Target & Adherence & bigg.metabolite:trp__L, seed.compound:cpd19007, seed.compound:cpd00065","bigg.metabolite:trp__L, seed.compound:cpd19007, seed.compound:cpd00065","bigg.metabolite:trp__L, seed.compound:cpd19007, seed.compound:cpd00065",Same
1023,M_tyr__L_c,L-Tyrosine,C9H11NO3,0,C9H11NO3,0,Clean,"unconstrained Target & Adherence & seed.compound:cpd00069, bigg.metabolite:tyr__L, seed.compound:cpd30745","seed.compound:cpd00069, bigg.metabolite:tyr__L, seed.compound:cpd30745","seed.compound:cpd00069, bigg.metabolite:tyr__L, seed.compound:cpd30745",Same
1024,M_tyr__L_e,L-Tyrosine,C9H11NO3,0,C9H11NO3,0,Clean,"unconstrained Target & Adherence & seed.compound:cpd00069, bigg.metabolite:tyr__L, seed.compound:cpd30745","seed.compound:cpd00069, bigg.metabolite:tyr__L, seed.compound:cpd30745","seed.compound:cpd00069, bigg.metabolite:tyr__L, seed.compound:cpd30745",Same
1025,M_tyr__L_p,L-Tyrosine,C9H11NO3,0,C9H11NO3,0,Clean,"unconstrained Target & Adherence & seed.compound:cpd00069, bigg.metabolite:tyr__L, seed.compound:cpd30745","seed.compound:cpd00069, bigg.metabolite:tyr__L, seed.compound:cpd30745","seed.compound:cpd00069, bigg.metabolite:tyr__L, seed.compound:cpd30745",Same
1026,M_uamag_c,UDP-N-acetylmuramoyl-L-alanyl-D-glutamate,C28H39N5O23P2,-4,C28H39N5O23P2,-4,Clean,"unconstrained Target & Adherence & metanetx.chemical:MNXM741612, metanetx.chemical:MNXM741611, seed.compound:cpd00525","metanetx.chemical:MNXM741612, metanetx.chemical:MNXM741611, seed.compound:cpd00525","metanetx.chemical:MNXM741612, metanetx.chemical:MNXM741611, seed.compound:cpd00525",Same
1027,M_uamr_c,UDP-N-acetylmuramate,C20H28N3O19P2,-3,C20H28N3O19P2,-3,Clean,"unconstrained Target & Adherence & metanetx.chemical:MNXM1107410, seed.compound:cpd00773, metanetx.chemical:MNXM1107411","metanetx.chemical:MNXM1107410, seed.compound:cpd00773, metanetx.chemical:MNXM1107411","metanetx.chemical:MNXM1107410, seed.compound:cpd00773, metanetx.chemical:MNXM1107411",Same
1028,M_udpg_c,UDPglucose,C15H22N2O17P2,-2,C15H22N2O17P2,-2,Clean,"unconstrained Target & Adherence & seed.compound:cpd28293, bigg.metabolite:udpg, seed.compound:cpd00026","seed.compound:cpd28293, bigg.metabolite:udpg, seed.compound:cpd00026","seed.compound:cpd28293, bigg.metabolite:udpg, seed.compound:cpd00026",Same
1029,M_udpgal_c,UDPgalactose,C15H22N2O17P2,-2,C15H22N2O17P2,-2,Clean,"unconstrained Target & Adherence & seed.compound:cpd00043, seed.compound:cpd30770, bigg.metabolite:udpgal","seed.compound:cpd00043, seed.compound:cpd30770, bigg.metabolite:udpgal","seed.compound:cpd00043, seed.compound:cpd30770, bigg.metabolite:udpgal",Same
1030,M_ugmda_c,"UDP-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2,6-diaminopimeloyl-D-alanyl-D-alanine",C41H61N9O28P2,-4,C41H61N9O28P2,-4,Clean,"unconstrained Target & Adherence & metanetx.chemical:MNXM732166, seed.compound:cpd02968, seed.compound:cpd02932","metanetx.chemical:MNXM732166, seed.compound:cpd02968, seed.compound:cpd02932","metanetx.chemical:MNXM732166, seed.compound:cpd02968, seed.compound:cpd02932",Same
1031,M_urcan_c,Urocanate C6H5N2O2,C6H5N2O2,-1,C6H5N2O2,-1,Clean,"unconstrained Target & Adherence & metanetx.chemical:MNXM1108291, seed.compound:cpd00581, bigg.metabolite:urcan","metanetx.chemical:MNXM1108291, seed.compound:cpd00581, bigg.metabolite:urcan","metanetx.chemical:MNXM1108291, seed.compound:cpd00581, bigg.metabolite:urcan",Same
1032,M_urdglyc_c,(-)-Ureidoglycolate,C3H5N2O4,-1,C3H5N2O4,-1,Clean,"unconstrained Target & Adherence & metanetx.chemical:MNXM733673, seed.compound:cpd00465, seed.compound:cpd01786","metanetx.chemical:MNXM733673, seed.compound:cpd00465, seed.compound:cpd01786","metanetx.chemical:MNXM733673, seed.compound:cpd00465, seed.compound:cpd01786",Same
1033,M_val__L_c,L-Valine,C5H11NO2,0,C5H11NO2,0,Clean,"unconstrained Target & Adherence & bigg.metabolite:val__L, seed.compound:cpd15141, seed.compound:cpd00156","bigg.metabolite:val__L, seed.compound:cpd15141, seed.compound:cpd00156","bigg.metabolite:val__L, seed.compound:cpd15141, seed.compound:cpd00156",Same
1034,M_val__L_e,L-Valine,C5H11NO2,0,C5H11NO2,0,Clean,"unconstrained Target & Adherence & bigg.metabolite:val__L, seed.compound:cpd15141, seed.compound:cpd00156","bigg.metabolite:val__L, seed.compound:cpd15141, seed.compound:cpd00156","bigg.metabolite:val__L, seed.compound:cpd15141, seed.compound:cpd00156",Same
1035,M_val__L_p,L-Valine,C5H11NO2,0,C5H11NO2,0,Clean,"unconstrained Target & Adherence & bigg.metabolite:val__L, seed.compound:cpd15141, seed.compound:cpd00156","bigg.metabolite:val__L, seed.compound:cpd15141, seed.compound:cpd00156","bigg.metabolite:val__L, seed.compound:cpd15141, seed.compound:cpd00156",Same
1036,M_xmp_c,Xanthosine 5'-phosphate,C10H11N4O9P,-2,C10H11N4O9P,-2,Clean,"unconstrained Target & Adherence & bigg.metabolite:xmp, metanetx.chemical:MNXM1104385, seed.compound:cpd00497","bigg.metabolite:xmp, metanetx.chemical:MNXM1104385, seed.compound:cpd00497","bigg.metabolite:xmp, metanetx.chemical:MNXM1104385, seed.compound:cpd00497",Same
1037,M_xyl__D_c,D-Xylose,C5H10O5,0,C5H10O5,0,Clean,"unconstrained Target & Adherence & metanetx.chemical:MNXM169454, seed.compound:cpd00154, bigg.metabolite:xyl__D","metanetx.chemical:MNXM169454, seed.compound:cpd00154, bigg.metabolite:xyl__D","metanetx.chemical:MNXM169454, seed.compound:cpd00154, bigg.metabolite:xyl__D",Same
1038,M_xyl__D_e,D-Xylose,C5H10O5,0,C5H10O5,0,Clean,"unconstrained Target & Adherence & metanetx.chemical:MNXM169454, seed.compound:cpd00154, bigg.metabolite:xyl__D","metanetx.chemical:MNXM169454, seed.compound:cpd00154, bigg.metabolite:xyl__D","metanetx.chemical:MNXM169454, seed.compound:cpd00154, bigg.metabolite:xyl__D",Same
1039,M_1pyr5c_c,1-Pyrroline-5-carboxylate,C5H6NO2,-1,C5H6NO2,-1,Clean,"unconstrained Target & Adherence & bigg.metabolite:1pyr5c, metanetx.chemical:MNXM1105060, seed.compound:cpd02651, seed.compound:cpd02431","bigg.metabolite:1pyr5c, metanetx.chemical:MNXM1105060, seed.compound:cpd02651, seed.compound:cpd02431","bigg.metabolite:1pyr5c, metanetx.chemical:MNXM1105060, seed.compound:cpd02651, seed.compound:cpd02431",Same
1040,M_23dappa_c,"2,3-diaminopropionate",C3H8N2O2,0,C3H8N2O2,0,Clean,"unconstrained Target & Adherence & metanetx.chemical:MNXM741396, seed.compound:cpd03828, seed.compound:cpd21925, seed.compound:cpd02150","metanetx.chemical:MNXM741396, seed.compound:cpd03828, seed.compound:cpd21925, seed.compound:cpd02150","metanetx.chemical:MNXM741396, seed.compound:cpd03828, seed.compound:cpd21925, seed.compound:cpd02150",Same
1041,M_2dr1p_c,2-Deoxy-D-ribose 1-phosphate,C5H9O7P,-2,C5H9O7P,-2,Clean,"unconstrained Target & Adherence & seed.compound:cpd00509, seed.compound:cpd26845, bigg.metabolite:2dr1p, metanetx.chemical:MNXM1108138","seed.compound:cpd00509, seed.compound:cpd26845, bigg.metabolite:2dr1p, metanetx.chemical:MNXM1108138","seed.compound:cpd00509, seed.compound:cpd26845, bigg.metabolite:2dr1p, metanetx.chemical:MNXM1108138",Same
1042,M_2dr5p_c,2-Deoxy-D-ribose 5-phosphate,C5H9O7P,-2,C5H9O7P,-2,Clean,"unconstrained Target & Adherence & bigg.metabolite:2dr5p, seed.compound:cpd00510, seed.compound:cpd26846, metanetx.chemical:MNXM732594","bigg.metabolite:2dr5p, seed.compound:cpd00510, seed.compound:cpd26846, metanetx.chemical:MNXM732594","bigg.metabolite:2dr5p, seed.compound:cpd00510, seed.compound:cpd26846, metanetx.chemical:MNXM732594",Same
1043,M_2mcit_c,2-Methylcitrate,C7H7O7,-3,C7H7O7,-3,Clean,"unconstrained Target & Adherence & seed.compound:cpd01501, metanetx.chemical:MNXM741276, seed.compound:cpd24620, bigg.metabolite:2mcit","seed.compound:cpd01501, metanetx.chemical:MNXM741276, seed.compound:cpd24620, bigg.metabolite:2mcit","seed.compound:cpd01501, metanetx.chemical:MNXM741276, seed.compound:cpd24620, bigg.metabolite:2mcit",Same
1044,M_2oxpaccoa_c,2-oxepin-2(3H)-ylideneacetyl-CoA,C29H38N7O18P3S,-4,C29H38N7O18P3S,-4,Clean,"unconstrained Target & Adherence & metanetx.chemical:MNXM733465, metanetx.chemical:MNXM733466, seed.compound:cpd21214, metanetx.chemical:MNXM733464","metanetx.chemical:MNXM733465, metanetx.chemical:MNXM733466, seed.compound:cpd21214, metanetx.chemical:MNXM733464","metanetx.chemical:MNXM733465, metanetx.chemical:MNXM733466, seed.compound:cpd21214, metanetx.chemical:MNXM733464",Same
1045,M_3htdcoa_c,(S)-3-Hydroxytetradecanoyl-CoA,C35H58N7O18P3S,-4,C35H58N7O18P3S,-4,Clean,"unconstrained Target & Adherence & bigg.metabolite:3htdcoa, metanetx.chemical:MNXM1104726, seed.compound:cpd03115, seed.compound:cpd26436","bigg.metabolite:3htdcoa, metanetx.chemical:MNXM1104726, seed.compound:cpd03115, seed.compound:cpd26436","bigg.metabolite:3htdcoa, metanetx.chemical:MNXM1104726, seed.compound:cpd03115, seed.compound:cpd26436",Same
1046,M_ala__L_c,L-Alanine,C3H7NO2,0,C3H7NO2,0,Clean,"unconstrained Target & Adherence & seed.compound:cpd01003, bigg.metabolite:ala__L, metanetx.chemical:MNXM1105732, seed.compound:cpd00035","seed.compound:cpd01003, bigg.metabolite:ala__L, metanetx.chemical:MNXM1105732, seed.compound:cpd00035","seed.compound:cpd01003, bigg.metabolite:ala__L, metanetx.chemical:MNXM1105732, seed.compound:cpd00035",Same
1047,M_ala__L_e,L-Alanine,C3H7NO2,0,C3H7NO2,0,Clean,"unconstrained Target & Adherence & seed.compound:cpd01003, bigg.metabolite:ala__L, metanetx.chemical:MNXM1105732, seed.compound:cpd00035","seed.compound:cpd01003, bigg.metabolite:ala__L, metanetx.chemical:MNXM1105732, seed.compound:cpd00035","seed.compound:cpd01003, bigg.metabolite:ala__L, metanetx.chemical:MNXM1105732, seed.compound:cpd00035",Same
1048,M_ala__L_p,L-Alanine,C3H7NO2,0,C3H7NO2,0,Clean,"unconstrained Target & Adherence & seed.compound:cpd01003, bigg.metabolite:ala__L, metanetx.chemical:MNXM1105732, seed.compound:cpd00035","seed.compound:cpd01003, bigg.metabolite:ala__L, metanetx.chemical:MNXM1105732, seed.compound:cpd00035","seed.compound:cpd01003, bigg.metabolite:ala__L, metanetx.chemical:MNXM1105732, seed.compound:cpd00035",Same
1049,M_arg__L_c,L-Arginine,C6H15N4O2,1,C6H15N4O2,1,Clean,"unconstrained Target & Adherence & seed.compound:cpd19021, seed.compound:cpd00051, bigg.metabolite:arg__L, metanetx.chemical:MNXM739527","seed.compound:cpd19021, seed.compound:cpd00051, bigg.metabolite:arg__L, metanetx.chemical:MNXM739527","seed.compound:cpd19021, seed.compound:cpd00051, bigg.metabolite:arg__L, metanetx.chemical:MNXM739527",Same
1050,M_arg__L_e,L-Arginine,C6H15N4O2,1,C6H15N4O2,1,Clean,"unconstrained Target & Adherence & seed.compound:cpd19021, seed.compound:cpd00051, bigg.metabolite:arg__L, metanetx.chemical:MNXM739527","seed.compound:cpd19021, seed.compound:cpd00051, bigg.metabolite:arg__L, metanetx.chemical:MNXM739527","seed.compound:cpd19021, seed.compound:cpd00051, bigg.metabolite:arg__L, metanetx.chemical:MNXM739527",Same
1051,M_arg__L_p,L-Arginine,C6H15N4O2,1,C6H15N4O2,1,Clean,"unconstrained Target & Adherence & seed.compound:cpd19021, seed.compound:cpd00051, bigg.metabolite:arg__L, metanetx.chemical:MNXM739527","seed.compound:cpd19021, seed.compound:cpd00051, bigg.metabolite:arg__L, metanetx.chemical:MNXM739527","seed.compound:cpd19021, seed.compound:cpd00051, bigg.metabolite:arg__L, metanetx.chemical:MNXM739527",Same
1052,M_asp__L_c,L-Aspartate,C4H6NO4,-1,C4H6NO4,-1,Clean,"unconstrained Target & Adherence & bigg.metabolite:asp__L, seed.compound:cpd19181, metanetx.chemical:MNXM1108206, seed.compound:cpd00041","bigg.metabolite:asp__L, seed.compound:cpd19181, metanetx.chemical:MNXM1108206, seed.compound:cpd00041","bigg.metabolite:asp__L, seed.compound:cpd19181, metanetx.chemical:MNXM1108206, seed.compound:cpd00041",Same
1053,M_asp__L_e,L-Aspartate,C4H6NO4,-1,C4H6NO4,-1,Clean,"unconstrained Target & Adherence & bigg.metabolite:asp__L, seed.compound:cpd19181, metanetx.chemical:MNXM1108206, seed.compound:cpd00041","bigg.metabolite:asp__L, seed.compound:cpd19181, metanetx.chemical:MNXM1108206, seed.compound:cpd00041","bigg.metabolite:asp__L, seed.compound:cpd19181, metanetx.chemical:MNXM1108206, seed.compound:cpd00041",Same
1054,M_asp__L_p,L-Aspartate,C4H6NO4,-1,C4H6NO4,-1,Clean,"unconstrained Target & Adherence & bigg.metabolite:asp__L, seed.compound:cpd19181, metanetx.chemical:MNXM1108206, seed.compound:cpd00041","bigg.metabolite:asp__L, seed.compound:cpd19181, metanetx.chemical:MNXM1108206, seed.compound:cpd00041","bigg.metabolite:asp__L, seed.compound:cpd19181, metanetx.chemical:MNXM1108206, seed.compound:cpd00041",Same
1055,M_bhb_c,(R)-3-Hydroxybutanoate,C4H7O3,-1,C4H7O3,-1,Clean,"unconstrained Target & Adherence & bigg.metabolite:bhb, metanetx.chemical:MNXM1104965, metanetx.chemical:MNXM1104966, seed.compound:cpd00797","bigg.metabolite:bhb, metanetx.chemical:MNXM1104965, metanetx.chemical:MNXM1104966, seed.compound:cpd00797","bigg.metabolite:bhb, metanetx.chemical:MNXM1104965, metanetx.chemical:MNXM1104966, seed.compound:cpd00797",Same
1056,M_bhb_p,(R)-3-Hydroxybutanoate,C4H7O3,-1,C4H7O3,-1,Clean,"unconstrained Target & Adherence & bigg.metabolite:bhb, metanetx.chemical:MNXM1104965, metanetx.chemical:MNXM1104966, seed.compound:cpd00797","bigg.metabolite:bhb, metanetx.chemical:MNXM1104965, metanetx.chemical:MNXM1104966, seed.compound:cpd00797","bigg.metabolite:bhb, metanetx.chemical:MNXM1104965, metanetx.chemical:MNXM1104966, seed.compound:cpd00797",Same
1057,M_citr__L_c,L-Citrulline,C6H13N3O3,0,C6H13N3O3,0,Clean,"unconstrained Target & Adherence & metanetx.chemical:MNXM732471, metanetx.chemical:MNXM732470, seed.compound:cpd00274, bigg.metabolite:citr__L","metanetx.chemical:MNXM732471, metanetx.chemical:MNXM732470, seed.compound:cpd00274, bigg.metabolite:citr__L","metanetx.chemical:MNXM732471, metanetx.chemical:MNXM732470, seed.compound:cpd00274, bigg.metabolite:citr__L",Same
1058,M_cys__L_c,L-Cysteine,C3H7NO2S,0,C3H7NO2S,0,Clean,"unconstrained Target & Adherence & bigg.metabolite:cys__L, metanetx.chemical:MNXM738068, seed.compound:cpd00547, seed.compound:cpd00084","bigg.metabolite:cys__L, metanetx.chemical:MNXM738068, seed.compound:cpd00547, seed.compound:cpd00084","bigg.metabolite:cys__L, metanetx.chemical:MNXM738068, seed.compound:cpd00547, seed.compound:cpd00084",Same
1059,M_cys__L_e,L-Cysteine,C3H7NO2S,0,C3H7NO2S,0,Clean,"unconstrained Target & Adherence & bigg.metabolite:cys__L, metanetx.chemical:MNXM738068, seed.compound:cpd00547, seed.compound:cpd00084","bigg.metabolite:cys__L, metanetx.chemical:MNXM738068, seed.compound:cpd00547, seed.compound:cpd00084","bigg.metabolite:cys__L, metanetx.chemical:MNXM738068, seed.compound:cpd00547, seed.compound:cpd00084",Same
1060,M_cys__L_p,L-Cysteine,C3H7NO2S,0,C3H7NO2S,0,Clean,"unconstrained Target & Adherence & bigg.metabolite:cys__L, metanetx.chemical:MNXM738068, seed.compound:cpd00547, seed.compound:cpd00084","bigg.metabolite:cys__L, metanetx.chemical:MNXM738068, seed.compound:cpd00547, seed.compound:cpd00084","bigg.metabolite:cys__L, metanetx.chemical:MNXM738068, seed.compound:cpd00547, seed.compound:cpd00084",Same
1061,M_g3p_c,Glyceraldehyde 3-phosphate,C3H5O6P,-2,C3H5O6P,-2,Clean,"unconstrained Target & Adherence & metanetx.chemical:MNXM739946, seed.compound:cpd19005, seed.compound:cpd00102, bigg.metabolite:g3p","metanetx.chemical:MNXM739946, seed.compound:cpd19005, seed.compound:cpd00102, bigg.metabolite:g3p","metanetx.chemical:MNXM739946, seed.compound:cpd19005, seed.compound:cpd00102, bigg.metabolite:g3p",Same
1062,M_g6p_c,D-Glucose 6-phosphate,C6H11O9P,-2,C6H11O9P,-2,Clean,"unconstrained Target & Adherence & bigg.metabolite:g6p, seed.compound:cpd26836, seed.compound:cpd00079, metanetx.chemical:MNXM1105858","bigg.metabolite:g6p, seed.compound:cpd26836, seed.compound:cpd00079, metanetx.chemical:MNXM1105858","bigg.metabolite:g6p, seed.compound:cpd26836, seed.compound:cpd00079, metanetx.chemical:MNXM1105858",Same
1063,M_gam_e,D-Glucosamine,C6H14NO5,1,C6H14NO5,1,Clean,"unconstrained Target & Adherence & seed.compound:cpd00276, seed.compound:cpd27103, seed.compound:cpd01247, bigg.metabolite:gam","seed.compound:cpd00276, seed.compound:cpd27103, seed.compound:cpd01247, bigg.metabolite:gam","seed.compound:cpd00276, seed.compound:cpd27103, seed.compound:cpd01247, bigg.metabolite:gam",Same
1064,M_glc__D_c,D-Glucose,C6H12O6,0,C6H12O6,0,Clean,"unconstrained Target & Adherence & metanetx.chemical:MNXM1137670, bigg.metabolite:glc__D, seed.compound:cpd26821, seed.compound:cpd00027","metanetx.chemical:MNXM1137670, bigg.metabolite:glc__D, seed.compound:cpd26821, seed.compound:cpd00027","metanetx.chemical:MNXM1137670, bigg.metabolite:glc__D, seed.compound:cpd26821, seed.compound:cpd00027",Same
1065,M_glc__D_e,D-Glucose,C6H12O6,0,C6H12O6,0,Clean,"unconstrained Target & Adherence & metanetx.chemical:MNXM1137670, bigg.metabolite:glc__D, seed.compound:cpd26821, seed.compound:cpd00027","metanetx.chemical:MNXM1137670, bigg.metabolite:glc__D, seed.compound:cpd26821, seed.compound:cpd00027","metanetx.chemical:MNXM1137670, bigg.metabolite:glc__D, seed.compound:cpd26821, seed.compound:cpd00027",Same
1066,M_glc__D_p,D-Glucose,C6H12O6,0,C6H12O6,0,Clean,"unconstrained Target & Adherence & metanetx.chemical:MNXM1137670, bigg.metabolite:glc__D, seed.compound:cpd26821, seed.compound:cpd00027","metanetx.chemical:MNXM1137670, bigg.metabolite:glc__D, seed.compound:cpd26821, seed.compound:cpd00027","metanetx.chemical:MNXM1137670, bigg.metabolite:glc__D, seed.compound:cpd26821, seed.compound:cpd00027",Same
1067,M_his__L_c,L-Histidine,C6H9N3O2,0,C6H9N3O2,0,Clean,"unconstrained Target & Adherence & bigg.metabolite:his__L, seed.compound:cpd00119, metanetx.chemical:MNXM1107769, seed.compound:cpd00572","bigg.metabolite:his__L, seed.compound:cpd00119, metanetx.chemical:MNXM1107769, seed.compound:cpd00572","bigg.metabolite:his__L, seed.compound:cpd00119, metanetx.chemical:MNXM1107769, seed.compound:cpd00572",Same
1068,M_his__L_e,L-Histidine,C6H9N3O2,0,C6H9N3O2,0,Clean,"unconstrained Target & Adherence & bigg.metabolite:his__L, seed.compound:cpd00119, metanetx.chemical:MNXM1107769, seed.compound:cpd00572","bigg.metabolite:his__L, seed.compound:cpd00119, metanetx.chemical:MNXM1107769, seed.compound:cpd00572","bigg.metabolite:his__L, seed.compound:cpd00119, metanetx.chemical:MNXM1107769, seed.compound:cpd00572",Same
1069,M_inost_c,Myo-Inositol,C6H12O6,0,C6H12O6,0,Clean,"unconstrained Target & Adherence & bigg.metabolite:inost, metanetx.chemical:MNXM1105941, seed.compound:cpd00121, seed.compound:cpd21131","bigg.metabolite:inost, metanetx.chemical:MNXM1105941, seed.compound:cpd00121, seed.compound:cpd21131","bigg.metabolite:inost, metanetx.chemical:MNXM1105941, seed.compound:cpd00121, seed.compound:cpd21131",Same
1070,M_inost_e,Myo-Inositol,C6H12O6,0,C6H12O6,0,Clean,"unconstrained Target & Adherence & bigg.metabolite:inost, metanetx.chemical:MNXM1105941, seed.compound:cpd00121, seed.compound:cpd21131","bigg.metabolite:inost, metanetx.chemical:MNXM1105941, seed.compound:cpd00121, seed.compound:cpd21131","bigg.metabolite:inost, metanetx.chemical:MNXM1105941, seed.compound:cpd00121, seed.compound:cpd21131",Same
1071,M_lcts_c,Lactose C12H22O11,C12H22O11,0,C12H22O11,0,Clean,"unconstrained Target & Adherence & seed.compound:cpd00208, seed.compound:cpd01354, bigg.metabolite:lcts, seed.compound:cpd03809","seed.compound:cpd00208, seed.compound:cpd01354, bigg.metabolite:lcts, seed.compound:cpd03809","seed.compound:cpd00208, seed.compound:cpd01354, bigg.metabolite:lcts, seed.compound:cpd03809",Same
1072,M_lcts_e,Lactose C12H22O11,C12H22O11,0,C12H22O11,0,Clean,"unconstrained Target & Adherence & seed.compound:cpd00208, seed.compound:cpd01354, bigg.metabolite:lcts, seed.compound:cpd03809","seed.compound:cpd00208, seed.compound:cpd01354, bigg.metabolite:lcts, seed.compound:cpd03809","seed.compound:cpd00208, seed.compound:cpd01354, bigg.metabolite:lcts, seed.compound:cpd03809",Same
1073,M_lcts_p,Lactose C12H22O11,C12H22O11,0,C12H22O11,0,Clean,"unconstrained Target & Adherence & seed.compound:cpd00208, seed.compound:cpd01354, bigg.metabolite:lcts, seed.compound:cpd03809","seed.compound:cpd00208, seed.compound:cpd01354, bigg.metabolite:lcts, seed.compound:cpd03809","seed.compound:cpd00208, seed.compound:cpd01354, bigg.metabolite:lcts, seed.compound:cpd03809",Same
1074,M_leu__L_c,L-Leucine,C6H13NO2,0,C6H13NO2,0,Clean,"unconstrained Target & Adherence & bigg.metabolite:leu__L, seed.compound:cpd00107, metanetx.chemical:MNXM1106761, seed.compound:cpd15143","bigg.metabolite:leu__L, seed.compound:cpd00107, metanetx.chemical:MNXM1106761, seed.compound:cpd15143","bigg.metabolite:leu__L, seed.compound:cpd00107, metanetx.chemical:MNXM1106761, seed.compound:cpd15143",Same
1075,M_leu__L_e,L-Leucine,C6H13NO2,0,C6H13NO2,0,Clean,"unconstrained Target & Adherence & bigg.metabolite:leu__L, seed.compound:cpd00107, metanetx.chemical:MNXM1106761, seed.compound:cpd15143","bigg.metabolite:leu__L, seed.compound:cpd00107, metanetx.chemical:MNXM1106761, seed.compound:cpd15143","bigg.metabolite:leu__L, seed.compound:cpd00107, metanetx.chemical:MNXM1106761, seed.compound:cpd15143",Same
1076,M_leu__L_p,L-Leucine,C6H13NO2,0,C6H13NO2,0,Clean,"unconstrained Target & Adherence & bigg.metabolite:leu__L, seed.compound:cpd00107, metanetx.chemical:MNXM1106761, seed.compound:cpd15143","bigg.metabolite:leu__L, seed.compound:cpd00107, metanetx.chemical:MNXM1106761, seed.compound:cpd15143","bigg.metabolite:leu__L, seed.compound:cpd00107, metanetx.chemical:MNXM1106761, seed.compound:cpd15143",Same
1077,M_leuleu_c,Leucylleucine,C12H24N2O3,0,C12H24N2O3,0,Clean,"unconstrained Target & Adherence & seed.compound:cpd08189, metanetx.chemical:MNXM729832, bigg.metabolite:leuleu, metanetx.chemical:MNXM729833","seed.compound:cpd08189, metanetx.chemical:MNXM729832, bigg.metabolite:leuleu, metanetx.chemical:MNXM729833","seed.compound:cpd08189, metanetx.chemical:MNXM729832, bigg.metabolite:leuleu, metanetx.chemical:MNXM729833",Same
1078,M_leuleu_e,Leucylleucine,C12H24N2O3,0,C12H24N2O3,0,Clean,"unconstrained Target & Adherence & seed.compound:cpd08189, metanetx.chemical:MNXM729832, bigg.metabolite:leuleu, metanetx.chemical:MNXM729833","seed.compound:cpd08189, metanetx.chemical:MNXM729832, bigg.metabolite:leuleu, metanetx.chemical:MNXM729833","seed.compound:cpd08189, metanetx.chemical:MNXM729832, bigg.metabolite:leuleu, metanetx.chemical:MNXM729833",Same
1079,M_leuleu_p,Leucylleucine,C12H24N2O3,0,C12H24N2O3,0,Clean,"unconstrained Target & Adherence & seed.compound:cpd08189, metanetx.chemical:MNXM729832, bigg.metabolite:leuleu, metanetx.chemical:MNXM729833","seed.compound:cpd08189, metanetx.chemical:MNXM729832, bigg.metabolite:leuleu, metanetx.chemical:MNXM729833","seed.compound:cpd08189, metanetx.chemical:MNXM729832, bigg.metabolite:leuleu, metanetx.chemical:MNXM729833",Same
1080,M_lys__L_c,L-Lysine,C6H15N2O2,1,C6H15N2O2,1,Clean,"unconstrained Target & Adherence & bigg.metabolite:lys__L, seed.compound:cpd00039, metanetx.chemical:MNXM1106164, seed.compound:cpd19182","bigg.metabolite:lys__L, seed.compound:cpd00039, metanetx.chemical:MNXM1106164, seed.compound:cpd19182","bigg.metabolite:lys__L, seed.compound:cpd00039, metanetx.chemical:MNXM1106164, seed.compound:cpd19182",Same
1081,M_lys__L_e,L-Lysine,C6H15N2O2,1,C6H15N2O2,1,Clean,"unconstrained Target & Adherence & bigg.metabolite:lys__L, seed.compound:cpd00039, metanetx.chemical:MNXM1106164, seed.compound:cpd19182","bigg.metabolite:lys__L, seed.compound:cpd00039, metanetx.chemical:MNXM1106164, seed.compound:cpd19182","bigg.metabolite:lys__L, seed.compound:cpd00039, metanetx.chemical:MNXM1106164, seed.compound:cpd19182",Same
1082,M_lys__L_p,L-Lysine,C6H15N2O2,1,C6H15N2O2,1,Clean,"unconstrained Target & Adherence & bigg.metabolite:lys__L, seed.compound:cpd00039, metanetx.chemical:MNXM1106164, seed.compound:cpd19182","bigg.metabolite:lys__L, seed.compound:cpd00039, metanetx.chemical:MNXM1106164, seed.compound:cpd19182","bigg.metabolite:lys__L, seed.compound:cpd00039, metanetx.chemical:MNXM1106164, seed.compound:cpd19182",Same
1083,M_malcoa_c,Malonyl CoA C24H33N7O19P3S,C24H33N7O19P3S,-5,C24H33N7O19P3S,-5,Clean,"unconstrained Target & Adherence & metanetx.chemical:MNXM1106093, seed.compound:cpd00070, seed.compound:cpd12270, bigg.metabolite:malcoa","metanetx.chemical:MNXM1106093, seed.compound:cpd00070, seed.compound:cpd12270, bigg.metabolite:malcoa","metanetx.chemical:MNXM1106093, seed.compound:cpd00070, seed.compound:cpd12270, bigg.metabolite:malcoa",Same
1084,M_malt_c,Maltose C12H22O11,C12H22O11,0,C12H22O11,0,Clean,"unconstrained Target & Adherence & seed.compound:cpd00665, metanetx.chemical:MNXM1106002, bigg.metabolite:malt, seed.compound:cpd00179","seed.compound:cpd00665, metanetx.chemical:MNXM1106002, bigg.metabolite:malt, seed.compound:cpd00179","seed.compound:cpd00665, metanetx.chemical:MNXM1106002, bigg.metabolite:malt, seed.compound:cpd00179",Same
