,Id,Name,Determined Formula,Determined Charge,Previous Formula,Previous Charge,Inferrence Type,Reasoning,Used Databases,Previous Databases,Similarity
825,M_fum_c,Fumarate,C4H2O4,-2,C4H2O4,-2,Clean,"unconstrained Target & Adherence & seed.compound:cpd00106, bigg.metabolite:fum, metanetx.chemical:MNXM737340","seed.compound:cpd00106, bigg.metabolite:fum, metanetx.chemical:MNXM737340","seed.compound:cpd00106, bigg.metabolite:fum, metanetx.chemical:MNXM737340",Same
826,M_25aics_c,(S)-2-[5-Amino-1-(5-phospho-D-ribosyl)imidazole-4-carboxamido]succinate,C13H15N4O12P,-4,C13H15N4O12P,-4,Clean,"unconstrained Target & Adherence & seed.compound:cpd02921, metanetx.chemical:MNXM1104647, bigg.metabolite:25aics","seed.compound:cpd02921, metanetx.chemical:MNXM1104647, bigg.metabolite:25aics","seed.compound:cpd02921, metanetx.chemical:MNXM1104647, bigg.metabolite:25aics",Same
827,M_gcald_c,Glycolaldehyde,C2H4O2,0,C2H4O2,0,Clean,"unconstrained Target & Adherence & seed.compound:cpd00229, metanetx.chemical:MNXM734590, bigg.metabolite:gcald","seed.compound:cpd00229, metanetx.chemical:MNXM734590, bigg.metabolite:gcald","seed.compound:cpd00229, metanetx.chemical:MNXM734590, bigg.metabolite:gcald",Same
828,M_fprica_c,5-Formamido-1-(5-phospho-D-ribosyl)imidazole-4-carboxamide,C10H13N4O9P,-2,C10H13N4O9P,-2,Clean,"unconstrained Target & Adherence & bigg.metabolite:fprica, seed.compound:cpd02884, metanetx.chemical:MNXM1104518","bigg.metabolite:fprica, seed.compound:cpd02884, metanetx.chemical:MNXM1104518","bigg.metabolite:fprica, seed.compound:cpd02884, metanetx.chemical:MNXM1104518",Same
829,M_thf_c,"5,6,7,8-Tetrahydrofolate",C19H21N7O6,-2,C19H21N7O6,-2,Clean,"unconstrained Target & Adherence & seed.compound:cpd00087, metanetx.chemical:MNXM1103936, bigg.metabolite:thf","seed.compound:cpd00087, metanetx.chemical:MNXM1103936, bigg.metabolite:thf","seed.compound:cpd00087, metanetx.chemical:MNXM1103936, bigg.metabolite:thf",Same
830,M_mal__L_c,L-Malate,C4H4O5,-2,C4H4O5,-2,Clean,"unconstrained Target & Adherence & seed.compound:cpd00130, bigg.metabolite:mal__L, metanetx.chemical:MNXM1107192","seed.compound:cpd00130, bigg.metabolite:mal__L, metanetx.chemical:MNXM1107192","seed.compound:cpd00130, bigg.metabolite:mal__L, metanetx.chemical:MNXM1107192",Same
831,M_mal__L_e,L-Malate,C4H4O5,-2,C4H4O5,-2,Clean,"unconstrained Target & Adherence & seed.compound:cpd00130, bigg.metabolite:mal__L, metanetx.chemical:MNXM1107192","seed.compound:cpd00130, bigg.metabolite:mal__L, metanetx.chemical:MNXM1107192","seed.compound:cpd00130, bigg.metabolite:mal__L, metanetx.chemical:MNXM1107192",Same
832,M_glyc__R_c,(R)-Glycerate,C3H5O4,-1,C3H5O4,-1,Clean,"unconstrained Target & Adherence & metanetx.chemical:MNXM732052, bigg.metabolite:glyc__R, seed.compound:cpd00223","metanetx.chemical:MNXM732052, bigg.metabolite:glyc__R, seed.compound:cpd00223","metanetx.chemical:MNXM732052, bigg.metabolite:glyc__R, seed.compound:cpd00223",Same
833,M_alaala_c,D-Alanyl-D-alanine,C6H12N2O3,0,C6H12N2O3,0,Clean,"unconstrained Target & Adherence & bigg.metabolite:alaala, seed.compound:cpd00731, metanetx.chemical:MNXM1104679","bigg.metabolite:alaala, seed.compound:cpd00731, metanetx.chemical:MNXM1104679","bigg.metabolite:alaala, seed.compound:cpd00731, metanetx.chemical:MNXM1104679",Same
834,M_alaala_p,D-Alanyl-D-alanine,C6H12N2O3,0,C6H12N2O3,0,Clean,"unconstrained Target & Adherence & bigg.metabolite:alaala, seed.compound:cpd00731, metanetx.chemical:MNXM1104679","bigg.metabolite:alaala, seed.compound:cpd00731, metanetx.chemical:MNXM1104679","bigg.metabolite:alaala, seed.compound:cpd00731, metanetx.chemical:MNXM1104679",Same
835,M_ala__D_e,D-Alanine,C3H7NO2,0,C3H7NO2,0,Clean,"unconstrained Target & Adherence & metanetx.chemical:MNXM1105731, seed.compound:cpd00117, bigg.metabolite:ala__D","metanetx.chemical:MNXM1105731, seed.compound:cpd00117, bigg.metabolite:ala__D","metanetx.chemical:MNXM1105731, seed.compound:cpd00117, bigg.metabolite:ala__D",Same
836,M_ser__L_e,L-Serine,C3H7NO3,0,C3H7NO3,0,Clean,"unconstrained Target & Adherence & seed.compound:cpd00054, metanetx.chemical:MNXM737787, bigg.metabolite:ser__L","seed.compound:cpd00054, metanetx.chemical:MNXM737787, bigg.metabolite:ser__L","seed.compound:cpd00054, metanetx.chemical:MNXM737787, bigg.metabolite:ser__L",Same
837,M_arg__L_c,L-Arginine,C6H15N4O2,1,C6H15N4O2,1,Clean,"unconstrained Target & Adherence & bigg.metabolite:arg__L, metanetx.chemical:MNXM739527, seed.compound:cpd00051","bigg.metabolite:arg__L, metanetx.chemical:MNXM739527, seed.compound:cpd00051","bigg.metabolite:arg__L, metanetx.chemical:MNXM739527, seed.compound:cpd00051",Same
838,M_arg__L_e,L-Arginine,C6H15N4O2,1,C6H15N4O2,1,Clean,"unconstrained Target & Adherence & bigg.metabolite:arg__L, metanetx.chemical:MNXM739527, seed.compound:cpd00051","bigg.metabolite:arg__L, metanetx.chemical:MNXM739527, seed.compound:cpd00051","bigg.metabolite:arg__L, metanetx.chemical:MNXM739527, seed.compound:cpd00051",Same
839,M_malt_c,Maltose,C12H22O11,0,C12H22O11,0,Clean,"unconstrained Target & Adherence & metanetx.chemical:MNXM1106000, seed.compound:cpd00179, bigg.metabolite:malt","metanetx.chemical:MNXM1106000, seed.compound:cpd00179, bigg.metabolite:malt","metanetx.chemical:MNXM1106000, seed.compound:cpd00179, bigg.metabolite:malt",Same
840,M_malttr_c,Maltotriose,C18H32O16,0,C18H32O16,0,Clean,"unconstrained Target & Adherence & seed.compound:cpd01262, bigg.metabolite:malttr, metanetx.chemical:MNXM736635","seed.compound:cpd01262, bigg.metabolite:malttr, metanetx.chemical:MNXM736635","seed.compound:cpd01262, bigg.metabolite:malttr, metanetx.chemical:MNXM736635",Same
841,M_man_c,D-Mannose,C6H12O6,0,C6H12O6,0,Clean,"unconstrained Target & Adherence & metanetx.chemical:MNXM1105842, seed.compound:cpd00138, bigg.metabolite:man","metanetx.chemical:MNXM1105842, seed.compound:cpd00138, bigg.metabolite:man","metanetx.chemical:MNXM1105842, seed.compound:cpd00138, bigg.metabolite:man",Same
842,M_malt_e,Maltose,C12H22O11,0,C12H22O11,0,Clean,"unconstrained Target & Adherence & metanetx.chemical:MNXM1106000, seed.compound:cpd00179, bigg.metabolite:malt","metanetx.chemical:MNXM1106000, seed.compound:cpd00179, bigg.metabolite:malt","metanetx.chemical:MNXM1106000, seed.compound:cpd00179, bigg.metabolite:malt",Same
843,M_ap4a_c,"P1,P4-Bis(5'-adenosyl) tetraphosphate",C20H24N10O19P4,-4,C20H24N10O19P4,-4,Clean,"unconstrained Target & Adherence & metanetx.chemical:MNXM1103833, bigg.metabolite:ap4a, seed.compound:cpd00924","metanetx.chemical:MNXM1103833, bigg.metabolite:ap4a, seed.compound:cpd00924","metanetx.chemical:MNXM1103833, bigg.metabolite:ap4a, seed.compound:cpd00924",Same
844,M_4ppcys_c,N-((R)-4-Phosphopantothenoyl)-L-cysteine,C12H20N2O9PS,-3,C12H20N2O9PS,-3,Clean,"unconstrained Target & Adherence & bigg.metabolite:4ppcys, seed.compound:cpd02666, metanetx.chemical:MNXM730898","bigg.metabolite:4ppcys, seed.compound:cpd02666, metanetx.chemical:MNXM730898","bigg.metabolite:4ppcys, seed.compound:cpd02666, metanetx.chemical:MNXM730898",Same
845,M_lys__L_c,L-Lysine,C6H15N2O2,1,C6H15N2O2,1,Clean,"unconstrained Target & Adherence & metanetx.chemical:MNXM1106164, bigg.metabolite:lys__L, seed.compound:cpd00039","metanetx.chemical:MNXM1106164, bigg.metabolite:lys__L, seed.compound:cpd00039","metanetx.chemical:MNXM1106164, bigg.metabolite:lys__L, seed.compound:cpd00039",Same
846,M_arg__L_p,L-Arginine,C6H15N4O2,1,C6H15N4O2,1,Clean,"unconstrained Target & Adherence & bigg.metabolite:arg__L, metanetx.chemical:MNXM739527, seed.compound:cpd00051","bigg.metabolite:arg__L, metanetx.chemical:MNXM739527, seed.compound:cpd00051","bigg.metabolite:arg__L, metanetx.chemical:MNXM739527, seed.compound:cpd00051",Same
847,M_lys__L_e,L-Lysine,C6H15N2O2,1,C6H15N2O2,1,Clean,"unconstrained Target & Adherence & metanetx.chemical:MNXM1106164, bigg.metabolite:lys__L, seed.compound:cpd00039","metanetx.chemical:MNXM1106164, bigg.metabolite:lys__L, seed.compound:cpd00039","metanetx.chemical:MNXM1106164, bigg.metabolite:lys__L, seed.compound:cpd00039",Same
848,M_orn_e,Ornithine,C5H13N2O2,1,C5H13N2O2,1,Clean,"unconstrained Target & Adherence & seed.compound:cpd00064, bigg.metabolite:orn, metanetx.chemical:MNXM741175","seed.compound:cpd00064, bigg.metabolite:orn, metanetx.chemical:MNXM741175","seed.compound:cpd00064, bigg.metabolite:orn, metanetx.chemical:MNXM741175",Same
849,M_orn_p,Ornithine,C5H13N2O2,1,C5H13N2O2,1,Clean,"unconstrained Target & Adherence & seed.compound:cpd00064, bigg.metabolite:orn, metanetx.chemical:MNXM741175","seed.compound:cpd00064, bigg.metabolite:orn, metanetx.chemical:MNXM741175","seed.compound:cpd00064, bigg.metabolite:orn, metanetx.chemical:MNXM741175",Same
850,M_asp__L_e,L-Aspartate,C4H6NO4,-1,C4H6NO4,-1,Clean,"unconstrained Target & Adherence & metanetx.chemical:MNXM1108206, seed.compound:cpd00041, bigg.metabolite:asp__L","metanetx.chemical:MNXM1108206, seed.compound:cpd00041, bigg.metabolite:asp__L","metanetx.chemical:MNXM1108206, seed.compound:cpd00041, bigg.metabolite:asp__L",Same
851,M_asp__L_p,L-Aspartate,C4H6NO4,-1,C4H6NO4,-1,Clean,"unconstrained Target & Adherence & metanetx.chemical:MNXM1108206, seed.compound:cpd00041, bigg.metabolite:asp__L","metanetx.chemical:MNXM1108206, seed.compound:cpd00041, bigg.metabolite:asp__L","metanetx.chemical:MNXM1108206, seed.compound:cpd00041, bigg.metabolite:asp__L",Same
852,M_ile__L_c,L-Isoleucine,C6H13NO2,0,C6H13NO2,0,Clean,"unconstrained Target & Adherence & seed.compound:cpd00322, metanetx.chemical:MNXM728337, bigg.metabolite:ile__L","seed.compound:cpd00322, metanetx.chemical:MNXM728337, bigg.metabolite:ile__L","seed.compound:cpd00322, metanetx.chemical:MNXM728337, bigg.metabolite:ile__L",Same
853,M_suc6p_c,Sucrose 6-phosphate,C12H21O14P,-2,C12H21O14P,-2,Clean,"unconstrained Target & Adherence & seed.compound:cpd01693, metanetx.chemical:MNXM725918, metanetx.chemical:MNXM725920","seed.compound:cpd01693, metanetx.chemical:MNXM725918, metanetx.chemical:MNXM725920","seed.compound:cpd01693, metanetx.chemical:MNXM725918, metanetx.chemical:MNXM725920",Same
854,M_e4p_c,D-Erythrose 4-phosphate,C4H7O7P,-2,C4H7O7P,-2,Clean,"unconstrained Target & Adherence & seed.compound:cpd01994, bigg.metabolite:e4p, seed.compound:cpd00236","seed.compound:cpd01994, bigg.metabolite:e4p, seed.compound:cpd00236","seed.compound:cpd01994, bigg.metabolite:e4p, seed.compound:cpd00236",Same
855,M_catechol_c,Catechol,C6H6O2,0,C6H6O2,0,Clean,"unconstrained Target & Adherence & metanetx.chemical:MNXM731896, seed.compound:cpd00077, seed.compound:cpd01232","metanetx.chemical:MNXM731896, seed.compound:cpd00077, seed.compound:cpd01232","metanetx.chemical:MNXM731896, seed.compound:cpd00077, seed.compound:cpd01232",Same
856,M_3hdcoa_c,(S)-3-Hydroxydecanoyl-CoA,C31H50N7O18P3S,-4,C31H50N7O18P3S,-4,Clean,"unconstrained Target & Adherence & metanetx.chemical:MNXM1104681, seed.compound:cpd03118, bigg.metabolite:3hdcoa","metanetx.chemical:MNXM1104681, seed.compound:cpd03118, bigg.metabolite:3hdcoa","metanetx.chemical:MNXM1104681, seed.compound:cpd03118, bigg.metabolite:3hdcoa",Same
857,M_3hddcoa_c,(S)-3-Hydroxydodecanoyl-CoA,C33H54N7O18P3S,-4,C33H54N7O18P3S,-4,Clean,"unconstrained Target & Adherence & seed.compound:cpd03116, metanetx.chemical:MNXM1104711, bigg.metabolite:3hddcoa","seed.compound:cpd03116, metanetx.chemical:MNXM1104711, bigg.metabolite:3hddcoa","seed.compound:cpd03116, metanetx.chemical:MNXM1104711, bigg.metabolite:3hddcoa",Same
858,M_3htdcoa_c,(S)-3-Hydroxytetradecanoyl-CoA,C35H58N7O18P3S,-4,C35H58N7O18P3S,-4,Clean,"unconstrained Target & Adherence & metanetx.chemical:MNXM1104726, bigg.metabolite:3htdcoa, seed.compound:cpd03115","metanetx.chemical:MNXM1104726, bigg.metabolite:3htdcoa, seed.compound:cpd03115","metanetx.chemical:MNXM1104726, bigg.metabolite:3htdcoa, seed.compound:cpd03115",Same
859,M_lys__L_p,L-Lysine,C6H15N2O2,1,C6H15N2O2,1,Clean,"unconstrained Target & Adherence & metanetx.chemical:MNXM1106164, bigg.metabolite:lys__L, seed.compound:cpd00039","metanetx.chemical:MNXM1106164, bigg.metabolite:lys__L, seed.compound:cpd00039","metanetx.chemical:MNXM1106164, bigg.metabolite:lys__L, seed.compound:cpd00039",Same
860,M_catechol_p,Catechol,C6H6O2,0,C6H6O2,0,Clean,"unconstrained Target & Adherence & metanetx.chemical:MNXM731896, seed.compound:cpd00077, seed.compound:cpd01232","metanetx.chemical:MNXM731896, seed.compound:cpd00077, seed.compound:cpd01232","metanetx.chemical:MNXM731896, seed.compound:cpd00077, seed.compound:cpd01232",Same
861,M_catechol_e,Catechol,C6H6O2,0,C6H6O2,0,Clean,"unconstrained Target & Adherence & metanetx.chemical:MNXM731896, seed.compound:cpd00077, seed.compound:cpd01232","metanetx.chemical:MNXM731896, seed.compound:cpd00077, seed.compound:cpd01232","metanetx.chemical:MNXM731896, seed.compound:cpd00077, seed.compound:cpd01232",Same
862,M_cit_e,Citrate,C6H5O7,-3,C6H5O7,-3,Clean,"unconstrained Target & Adherence & seed.compound:cpd00137, metanetx.chemical:MNXM1107753, bigg.metabolite:cit","seed.compound:cpd00137, metanetx.chemical:MNXM1107753, bigg.metabolite:cit","seed.compound:cpd00137, metanetx.chemical:MNXM1107753, bigg.metabolite:cit",Same
863,M_clpn161_p,"Cardiolipin (tetrahexadec-9-enoyl, n-C16:1)",C73H132O17P2,-2,C73H132O17P2,-2,Clean,"unconstrained Target & Adherence & metanetx.chemical:MNXM736306, metanetx.chemical:MNXM736308, seed.compound:cpd15429","metanetx.chemical:MNXM736306, metanetx.chemical:MNXM736308, seed.compound:cpd15429","metanetx.chemical:MNXM736306, metanetx.chemical:MNXM736308, seed.compound:cpd15429",Same
864,M_clpn181_p,"Cardiolipin (tetraoctadec-11-enoyl, n-C18:1)",C81H148O17P2,-2,C81H148O17P2,-2,Clean,"unconstrained Target & Adherence & seed.compound:cpd15431, metanetx.chemical:MNXM736311, metanetx.chemical:MNXM736313","seed.compound:cpd15431, metanetx.chemical:MNXM736311, metanetx.chemical:MNXM736313","seed.compound:cpd15431, metanetx.chemical:MNXM736311, metanetx.chemical:MNXM736313",Same
865,M_pg161_p,"Phosphatidylglycerol (dihexadec-9-enoyl, n-C16:1)",C38H70O10P,-1,C38H70O10P,-1,Clean,"unconstrained Target & Adherence & seed.compound:cpd15539, metanetx.chemical:MNXM739991, metanetx.chemical:MNXM739992","seed.compound:cpd15539, metanetx.chemical:MNXM739991, metanetx.chemical:MNXM739992","seed.compound:cpd15539, metanetx.chemical:MNXM739991, metanetx.chemical:MNXM739992",Same
866,M_cpppg3_c,Coproporphyrinogen III,C36H40N4O8,-4,C36H40N4O8,-4,Clean,"unconstrained Target & Adherence & metanetx.chemical:MNXM735625, seed.compound:cpd02083, bigg.metabolite:cpppg3","metanetx.chemical:MNXM735625, seed.compound:cpd02083, bigg.metabolite:cpppg3","metanetx.chemical:MNXM735625, seed.compound:cpd02083, bigg.metabolite:cpppg3",Same
867,M_cys__L_p,L-Cysteine,C3H7NO2S,0,C3H7NO2S,0,Clean,"unconstrained Target & Adherence & bigg.metabolite:cys__L, metanetx.chemical:MNXM738068, seed.compound:cpd00084","bigg.metabolite:cys__L, metanetx.chemical:MNXM738068, seed.compound:cpd00084","bigg.metabolite:cys__L, metanetx.chemical:MNXM738068, seed.compound:cpd00084",Same
868,M_o2_e,O2,O2,0,O2,0,Clean,"unconstrained Target & Adherence & bigg.metabolite:o2, metanetx.chemical:MNXM735438, seed.compound:cpd00007","bigg.metabolite:o2, metanetx.chemical:MNXM735438, seed.compound:cpd00007","bigg.metabolite:o2, metanetx.chemical:MNXM735438, seed.compound:cpd00007",Same
869,M_glu__L_e,L-Glutamate,C5H8NO4,-1,C5H8NO4,-1,Clean,"unconstrained Target & Adherence & bigg.metabolite:glu__L, seed.compound:cpd00023, metanetx.chemical:MNXM741173","bigg.metabolite:glu__L, seed.compound:cpd00023, metanetx.chemical:MNXM741173","bigg.metabolite:glu__L, seed.compound:cpd00023, metanetx.chemical:MNXM741173",Same
870,M_nicrnt_c,Nicotinate D-ribonucleotide,C11H12NO9P,-2,C11H12NO9P,-2,Clean,"unconstrained Target & Adherence & seed.compound:cpd00873, bigg.metabolite:nicrnt, metanetx.chemical:MNXM1108016","seed.compound:cpd00873, bigg.metabolite:nicrnt, metanetx.chemical:MNXM1108016","seed.compound:cpd00873, bigg.metabolite:nicrnt, metanetx.chemical:MNXM1108016",Same
871,M_g3p_c,Glyceraldehyde 3-phosphate,C3H5O6P,-2,C3H5O6P,-2,Clean,"unconstrained Target & Adherence & bigg.metabolite:g3p, metanetx.chemical:MNXM739946, seed.compound:cpd00102","bigg.metabolite:g3p, metanetx.chemical:MNXM739946, seed.compound:cpd00102","bigg.metabolite:g3p, metanetx.chemical:MNXM739946, seed.compound:cpd00102",Same
872,M_gal_c,D-Galactose,C6H12O6,0,C6H12O6,0,Clean,"unconstrained Target & Adherence & bigg.metabolite:gal, seed.compound:cpd00108, metanetx.chemical:MNXM1108176","bigg.metabolite:gal, seed.compound:cpd00108, metanetx.chemical:MNXM1108176","bigg.metabolite:gal, seed.compound:cpd00108, metanetx.chemical:MNXM1108176",Same
873,M_dgmp_c,DGMP,C10H12N5O7P,-2,C10H12N5O7P,-2,Clean,"unconstrained Target & Adherence & seed.compound:cpd00296, metanetx.chemical:MNXM736654, bigg.metabolite:dgmp","seed.compound:cpd00296, metanetx.chemical:MNXM736654, bigg.metabolite:dgmp","seed.compound:cpd00296, metanetx.chemical:MNXM736654, bigg.metabolite:dgmp",Same
874,M_fdp_c,"D-Fructose 1,6-bisphosphate",C6H10O12P2,-4,C6H10O12P2,-4,Clean,"unconstrained Target & Adherence & metanetx.chemical:MNXM1106095, bigg.metabolite:fdp, seed.compound:cpd00290","metanetx.chemical:MNXM1106095, bigg.metabolite:fdp, seed.compound:cpd00290","metanetx.chemical:MNXM1106095, bigg.metabolite:fdp, seed.compound:cpd00290",Same
875,M_2dr5p_c,2-Deoxy-D-ribose 5-phosphate,C5H9O7P,-2,C5H9O7P,-2,Clean,"unconstrained Target & Adherence & bigg.metabolite:2dr5p, seed.compound:cpd00510, metanetx.chemical:MNXM732594","bigg.metabolite:2dr5p, seed.compound:cpd00510, metanetx.chemical:MNXM732594","bigg.metabolite:2dr5p, seed.compound:cpd00510, metanetx.chemical:MNXM732594",Same
876,M_3hhdcoa_c,(S)-3-Hydroxyhexadecanoyl-CoA,C37H62N7O18P3S,-4,C37H62N7O18P3S,-4,Clean,"unconstrained Target & Adherence & seed.compound:cpd03113, metanetx.chemical:MNXM1106166, metanetx.chemical:MNXM1106167","seed.compound:cpd03113, metanetx.chemical:MNXM1106166, metanetx.chemical:MNXM1106167","seed.compound:cpd03113, metanetx.chemical:MNXM1106166, metanetx.chemical:MNXM1106167",Same
877,M_fru_c,D-Fructose,C6H12O6,0,C6H12O6,0,Clean,"unconstrained Target & Adherence & metanetx.chemical:MNXM729613, bigg.metabolite:fru, seed.compound:cpd00082","metanetx.chemical:MNXM729613, bigg.metabolite:fru, seed.compound:cpd00082","metanetx.chemical:MNXM729613, bigg.metabolite:fru, seed.compound:cpd00082",Same
878,M_forcoa_c,Formyl-CoA,C22H32N7O17P3S,-4,C22H32N7O17P3S,-4,Clean,"unconstrained Target & Adherence & metanetx.chemical:MNXM738242, seed.compound:cpd00592, bigg.metabolite:forcoa","metanetx.chemical:MNXM738242, seed.compound:cpd00592, bigg.metabolite:forcoa","metanetx.chemical:MNXM738242, seed.compound:cpd00592, bigg.metabolite:forcoa",Same
879,M_fru_e,D-Fructose,C6H12O6,0,C6H12O6,0,Clean,"unconstrained Target & Adherence & metanetx.chemical:MNXM729613, bigg.metabolite:fru, seed.compound:cpd00082","metanetx.chemical:MNXM729613, bigg.metabolite:fru, seed.compound:cpd00082","metanetx.chemical:MNXM729613, bigg.metabolite:fru, seed.compound:cpd00082",Same
880,M_fru_p,D-Fructose,C6H12O6,0,C6H12O6,0,Clean,"unconstrained Target & Adherence & metanetx.chemical:MNXM729613, bigg.metabolite:fru, seed.compound:cpd00082","metanetx.chemical:MNXM729613, bigg.metabolite:fru, seed.compound:cpd00082","metanetx.chemical:MNXM729613, bigg.metabolite:fru, seed.compound:cpd00082",Same
881,M_fum_e,Fumarate,C4H2O4,-2,C4H2O4,-2,Clean,"unconstrained Target & Adherence & seed.compound:cpd00106, bigg.metabolite:fum, metanetx.chemical:MNXM737340","seed.compound:cpd00106, bigg.metabolite:fum, metanetx.chemical:MNXM737340","seed.compound:cpd00106, bigg.metabolite:fum, metanetx.chemical:MNXM737340",Same
882,M_fum_p,Fumarate,C4H2O4,-2,C4H2O4,-2,Clean,"unconstrained Target & Adherence & seed.compound:cpd00106, bigg.metabolite:fum, metanetx.chemical:MNXM737340","seed.compound:cpd00106, bigg.metabolite:fum, metanetx.chemical:MNXM737340","seed.compound:cpd00106, bigg.metabolite:fum, metanetx.chemical:MNXM737340",Same
883,M_g3pe_c,Sn-Glycero-3-phosphoethanolamine,C5H14NO6P,0,C5H14NO6P,0,Clean,"unconstrained Target & Adherence & seed.compound:cpd00908, metanetx.chemical:MNXM734941, metanetx.chemical:MNXM1106081","seed.compound:cpd00908, metanetx.chemical:MNXM734941, metanetx.chemical:MNXM1106081","seed.compound:cpd00908, metanetx.chemical:MNXM734941, metanetx.chemical:MNXM1106081",Same
884,M_gal_p,D-Galactose,C6H12O6,0,C6H12O6,0,Clean,"unconstrained Target & Adherence & bigg.metabolite:gal, seed.compound:cpd00108, metanetx.chemical:MNXM1108176","bigg.metabolite:gal, seed.compound:cpd00108, metanetx.chemical:MNXM1108176","bigg.metabolite:gal, seed.compound:cpd00108, metanetx.chemical:MNXM1108176",Same
885,M_gal_e,D-Galactose,C6H12O6,0,C6H12O6,0,Clean,"unconstrained Target & Adherence & bigg.metabolite:gal, seed.compound:cpd00108, metanetx.chemical:MNXM1108176","bigg.metabolite:gal, seed.compound:cpd00108, metanetx.chemical:MNXM1108176","bigg.metabolite:gal, seed.compound:cpd00108, metanetx.chemical:MNXM1108176",Same
886,M_melib_c,Melibiose,C12H22O11,0,C12H22O11,0,Clean,"unconstrained Target & Adherence & seed.compound:cpd03198, metanetx.chemical:MNXM1103965, metanetx.chemical:MNXM1103964","seed.compound:cpd03198, metanetx.chemical:MNXM1103965, metanetx.chemical:MNXM1103964","seed.compound:cpd03198, metanetx.chemical:MNXM1103965, metanetx.chemical:MNXM1103964",Same
887,M_gam_e,D-Glucosamine,C6H14NO5,1,C6H14NO5,1,Clean,"unconstrained Target & Adherence & bigg.metabolite:gam, seed.compound:cpd00276, seed.compound:cpd01247","bigg.metabolite:gam, seed.compound:cpd00276, seed.compound:cpd01247","bigg.metabolite:gam, seed.compound:cpd00276, seed.compound:cpd01247",Same
888,M_fgam_c,N2-Formyl-N1-(5-phospho-D-ribosyl)glycinamide,C8H13N2O9P,-2,C8H13N2O9P,-2,Clean,"unconstrained Target & Adherence & bigg.metabolite:fgam, metanetx.chemical:MNXM1094915, seed.compound:cpd02678","bigg.metabolite:fgam, metanetx.chemical:MNXM1094915, seed.compound:cpd02678","bigg.metabolite:fgam, metanetx.chemical:MNXM1094915, seed.compound:cpd02678",Same
889,M_ghb_c,Gamma-hydroxybutyrate,C4H7O3,-1,C4H7O3,-1,Clean,"unconstrained Target & Adherence & metanetx.chemical:MNXM728793, seed.compound:cpd00728, seed.compound:cpd11988","metanetx.chemical:MNXM728793, seed.compound:cpd00728, seed.compound:cpd11988","metanetx.chemical:MNXM728793, seed.compound:cpd00728, seed.compound:cpd11988",Same
890,M_glu__L_p,L-Glutamate,C5H8NO4,-1,C5H8NO4,-1,Clean,"unconstrained Target & Adherence & bigg.metabolite:glu__L, seed.compound:cpd00023, metanetx.chemical:MNXM741173","bigg.metabolite:glu__L, seed.compound:cpd00023, metanetx.chemical:MNXM741173","bigg.metabolite:glu__L, seed.compound:cpd00023, metanetx.chemical:MNXM741173",Same
891,M_pram_c,5-Phospho-beta-D-ribosylamine,C5H11NO7P,-1,C5H11NO7P,-1,Clean,"unconstrained Target & Adherence & seed.compound:cpd01982, bigg.metabolite:pram, metanetx.chemical:MNXM1104549","seed.compound:cpd01982, bigg.metabolite:pram, metanetx.chemical:MNXM1104549","seed.compound:cpd01982, bigg.metabolite:pram, metanetx.chemical:MNXM1104549",Same
892,M_xmp_c,Xanthosine 5'-phosphate,C10H11N4O9P,-2,C10H11N4O9P,-2,Clean,"unconstrained Target & Adherence & bigg.metabolite:xmp, seed.compound:cpd00497, metanetx.chemical:MNXM1104385","bigg.metabolite:xmp, seed.compound:cpd00497, metanetx.chemical:MNXM1104385","bigg.metabolite:xmp, seed.compound:cpd00497, metanetx.chemical:MNXM1104385",Same
893,M_ser__L_p,L-Serine,C3H7NO3,0,C3H7NO3,0,Clean,"unconstrained Target & Adherence & seed.compound:cpd00054, metanetx.chemical:MNXM737787, bigg.metabolite:ser__L","seed.compound:cpd00054, metanetx.chemical:MNXM737787, bigg.metabolite:ser__L","seed.compound:cpd00054, metanetx.chemical:MNXM737787, bigg.metabolite:ser__L",Same
894,M_his__L_e,L-Histidine,C6H9N3O2,0,C6H9N3O2,0,Clean,"unconstrained Target & Adherence & seed.compound:cpd00119, metanetx.chemical:MNXM1107769, bigg.metabolite:his__L","seed.compound:cpd00119, metanetx.chemical:MNXM1107769, bigg.metabolite:his__L","seed.compound:cpd00119, metanetx.chemical:MNXM1107769, bigg.metabolite:his__L",Same
895,M_his__L_p,L-Histidine,C6H9N3O2,0,C6H9N3O2,0,Clean,"unconstrained Target & Adherence & seed.compound:cpd00119, metanetx.chemical:MNXM1107769, bigg.metabolite:his__L","seed.compound:cpd00119, metanetx.chemical:MNXM1107769, bigg.metabolite:his__L","seed.compound:cpd00119, metanetx.chemical:MNXM1107769, bigg.metabolite:his__L",Same
896,M_urcan_c,Urocanate,C6H5N2O2,-1,C6H5N2O2,-1,Clean,"unconstrained Target & Adherence & bigg.metabolite:urcan, seed.compound:cpd00581, metanetx.chemical:MNXM1108291","bigg.metabolite:urcan, seed.compound:cpd00581, metanetx.chemical:MNXM1108291","bigg.metabolite:urcan, seed.compound:cpd00581, metanetx.chemical:MNXM1108291",Same
